Trip Start Timestamp,Trip ID,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Community Area,Dropoff Community Area,Fare,Tip,Additional Charges,Trip Total,Shared Trip Authorized,Trips Pooled,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Year,Month,Weekday,Hour of Day
2019-02-04 05:30:00,79c2c3c36603b8f18684d0f30ef11fca5a337e6b,2019-02-04 06:00:00,2381.0,18.5,32.0,76.0,27.84731107093698,0.0,8.05,35.89731107093698,False,1,41.88511307657455,-87.61947726284201,41.97899101112329,-87.90373138034232,2019,2,Monday,5
2019-02-04 05:45:00,8a8af306c13d5c84027d09d75cc79804ecdd3964,2019-02-04 06:00:00,931.0,5.2,56.0,66.0,7.882070488791761,0.0,3.05,10.932070488791762,True,4,41.79231250680282,-87.76872050431541,41.77035427724494,-87.69537983760961,2019,2,Monday,5
2019-02-04 05:45:00,984c43fdacf09088b9b8022489c3cd883a32a387,2019-02-04 06:15:00,957.0,4.9,31.0,58.0,5.46772509920118,0.0,3.05,8.51772509920118,True,2,41.84770784145218,-87.66804597034373,41.816300653118645,-87.6983634165791,2019,2,Monday,5
2019-02-04 05:45:00,49a9d3833b3fc982815033cb3ad1b828883038b9,2019-02-04 06:30:00,3218.0,21.7,35.0,76.0,36.012701452537534,0.0,10.23,46.24270145253753,False,1,41.835436870418455,-87.62081019777119,41.98061061395742,-87.91371594970741,2019,2,Monday,5
2019-02-04 06:00:00,563fd3f938b506e030a9b55b49542601b621c32e,2019-02-04 06:00:00,515.0,2.8,7.0,22.0,7.90120247738288,0.0,3.05,10.95120247738288,False,1,41.925383461764696,-87.64815012637341,41.92160921670408,-87.69843449680293,2019,2,Monday,6
2019-02-04 06:15:00,a068df4fe2d5c4064a1c648ab9edcadf3ec11594,2019-02-04 06:15:00,322.0,1.0,8.0,8.0,5.898916236851413,0.0,3.05,8.948916236851414,False,1,41.901375787931094,-87.62563340957578,41.895237452282686,-87.61928134885692,2019,2,Monday,6
2019-02-04 06:15:00,cf5a9ed4934830e99b6b953b9c81c22a93c98f2f,2019-02-04 06:30:00,950.0,4.2,59.0,57.0,8.133339907228283,0.0,3.05,11.183339907228284,True,1,41.83087762214033,-87.67373130959793,41.810753554018625,-87.72578559693257,2019,2,Monday,6
2019-02-04 06:15:00,e8372708263e211fa259e113c84aa891a8cac5e8,2019-02-04 06:30:00,659.0,1.6,28.0,32.0,5.115726726061103,0.0,3.05,8.165726726061102,False,1,41.88007053543212,-87.64293976189379,41.88675363529339,-87.62036676134795,2019,2,Monday,6
2019-02-04 06:15:00,a0b1cae6bdf2a7ca60c004730864aa04759fc4a1,2019-02-04 06:45:00,1973.0,10.6,43.0,8.0,21.00642054783094,0.0,2.55,23.55642054783094,False,1,41.76386512221031,-87.57996444101846,41.895339253655315,-87.62069910580055,2019,2,Monday,6
2019-02-04 06:15:00,b609039befba6ecd78ffae5a2542e1d55a50b80d,2019-02-04 06:45:00,2242.0,13.5,76.0,24.0,23.038460832194044,3.5,7.55,34.088460832194045,False,1,41.98015795258487,-87.91466244029654,41.900303845219355,-87.67558578358206,2019,2,Monday,6
